user_id,item_id,category_id,behavior_type,timestamp,edge_weight
241130,246344,4756105,pv,1512012654,0.9313552783804824
225561,91639,3004853,pv,1511670013,0.8681255332467199
225561,91639,3004853,pv,1511670018,0.8681255332467199
225561,91639,3004853,buy,1511671165,2.60437659974016
225561,202820,4697972,pv,1511731127,0.8720197061454432
49319,179567,4357323,cart,1511568019,1.7362510664934399
49319,182804,50601,pv,1511568417,0.8681255332467199
49319,257201,399287,cart,1511697634,1.7362510664934399
49319,153893,4756105,pv,1512053485,0.9402898980652008
291036,8009,3607361,pv,1511853926,0.8974216528722843
291036,157866,2920476,pv,1512045819,0.9386059168924203
291036,127108,4145813,pv,1512145239,0.960681424999956
16585,162424,2926020,buy,1511573107,2.60437659974016
16585,103035,4672807,pv,1511585145,0.8681255332467199
16585,235391,3002561,pv,1511654060,0.8681255332467199
16585,180834,2872443,pv,1511880635,0.9030438602097751
236673,285055,3607361,cart,1512044905,1.876810681840847
236673,191247,285583,pv,1512051001,0.9397439100969336
236673,108070,285583,cart,1512055339,1.8813952351062415
94063,55045,1320293,pv,1511855484,0.897748646234495
94063,187611,1320293,pv,1511858397,0.8983603469510361
94063,284334,3607361,pv,1511865843,0.8999258270873741
116224,201130,3004853,pv,1511693975,0.8681255332467199
116224,101046,2355072,pv,1511743714,0.8745900050030041
116224,156888,982926,pv,1511749376,0.8757486695656509
116224,214305,2462567,pv,1511858659,0.8984153847424906
116224,71740,5053508,pv,1511932973,0.9141632759993245
116224,219914,737184,pv,1511944581,0.9166479334887324
215067,155152,2355072,fav,1511794680,1.770150146385481
215067,201808,2520771,fav,1511843448,1.7904512398093937
215067,275385,2465336,pv,1512049842,0.9394892681543674
276015,20296,2355072,pv,1511784305,0.8829305173456792
276015,168167,1177618,pv,1511785745,0.8832278605160726
276015,235115,1177618,pv,1511785874,0.8832545023949743
165672,110911,405755,pv,1511689365,0.8681255332467199
165672,185955,2920476,pv,1511854417,0.8975246911987869
165672,152653,2920476,pv,1511856700,0.8980039433496857
165672,6907,2520771,pv,1512039311,0.937178679354511
165672,179252,4801426,pv,1512041925,0.9377516818923778
117760,150285,2855743,pv,1511787876,0.8836680708621885
117760,49155,4173315,pv,1511858549,0.8983922768621547
117760,52115,154040,pv,1511870329,0.9008703002273053
117760,253606,5071267,pv,1511956412,0.9191872726217958
117760,62021,3123784,fav,1512041115,1.8751481763702749
25160,77058,3171095,pv,1511956935,0.9192996886084268
25160,92231,3171095,pv,1511962147,0.9204207309496896
25160,81078,4418144,pv,1511965040,0.9210435724692638
153076,119548,3607361,pv,1511763311,0.8786068525605618
153076,249495,2578647,pv,1511792964,0.8847200096387493
153076,247843,2253970,fav,1511879208,1.8054851799955964
284519,114039,3004853,pv,1511743584,0.8745634199769021
284519,60366,570735,pv,1512219346,0.9774734346078812
284519,226327,570735,pv,1512220104,0.9776466986677629
280067,274675,4173315,pv,1511675959,0.8681255332467199
280067,66397,2735466,pv,1511967110,0.9214894868307444
280067,256882,3880463,pv,1512048344,0.9391602473136506
239877,63003,570735,pv,1511880453,0.9030054305251145
239877,288383,4238676,pv,1511928826,0.9132772568899322
239877,255079,4882154,pv,1511993422,0.9271764020303709
239877,91030,4181361,pv,1512013008,0.9314323744870698
263772,125717,245312,pv,1511603487,0.8681255332467199
263772,98992,4159072,pv,1511703300,0.8681255332467199
263772,72687,2885642,pv,1511750316,0.8759411785039553
49571,243027,4462359,pv,1511589470,0.8681255332467199
49571,272133,384755,pv,1511703554,0.8681255332467199
49571,157568,3924783,pv,1511961896,0.9203667123653433
49571,64682,1080785,pv,1512017629,0.9324393473796887
88410,223832,4357323,pv,1511704601,0.8681255332467199
88410,75656,1497533,pv,1511799522,0.8860777168257439
88410,96260,1936090,pv,1511799600,0.8860938777504844
319986,256015,1320293,pv,1511580350,0.8681255332467199
319986,195243,149192,pv,1511668114,0.8681255332467199
319986,253589,2520377,pv,1511668140,0.8681255332467199
32783,239198,3002561,fav,1511618941,1.7362510664934399
32783,194257,3607361,pv,1511796967,0.8855485058711957
32783,240301,3975787,pv,1511934999,0.9145964495347
32783,243877,1467314,fav,1511935211,1.829283577075451
311217,119692,3975787,pv,1511597834,0.8681255332467199
311217,75473,2735466,pv,1511886200,0.9042197115978606
311217,131503,1320293,pv,1512031564,0.9354825518732659
12856,166275,5053508,fav,1512051644,1.879770424624902
12856,179817,2540093,pv,1512051978,0.9399586187371645
12856,58616,3833912,pv,1512073618,0.9447268911118935
132160,17824,4801426,cart,1511699887,1.7362510664934399
132160,286156,3607361,pv,1512003838,0.9294373374137318
132160,12583,3607361,pv,1512138006,0.9590580214760355
232956,61066,4468927,pv,1511846021,0.8957643841533315
232956,293693,903809,pv,1511868731,0.9005337470166038
232956,140887,2465336,pv,1511870579,0.9009229638585996
61848,202771,570735,pv,1511603536,0.8681255332467199
61848,109729,1575622,pv,1511791795,0.8844782093384165
61848,268817,1575622,pv,1511861006,0.8989085645354986
206979,103968,2558244,pv,1511612705,0.8681255332467199
206979,216452,2640118,cart,1511676135,1.7362510664934399
206979,189451,1216617,cart,1511785710,1.7664412644758238
43251,261227,154040,pv,1511674068,0.8681255332467199
43251,207312,4756105,pv,1511760676,0.8780656781534308
43251,170580,4756105,pv,1511760718,0.8780743014685043
135550,127327,4145813,pv,1511588571,0.8681255332467199
135550,58302,2355072,pv,1511620278,0.8681255332467199
135550,176487,4643350,pv,1511707946,0.8681255332467199
135550,288188,4145813,pv,1511720452,0.8698457633997173
170683,78312,4069500,pv,1511594781,0.8681255332467199
170683,263298,4801426,pv,1511761951,0.8783274951014195
170683,166809,4756105,pv,1511777256,0.8814764249470756
170683,232098,4756105,pv,1511851062,0.8968208666345887
243153,216098,1320293,pv,1511796107,0.8853704472648964
243153,288763,4145813,pv,1511800931,0.8863696948609399
243153,169567,4145813,pv,1511834651,0.8933860498437782
229327,97234,2520377,pv,1511830049,0.8924252167234061
229327,263566,3738615,pv,1511874531,0.9017558796591966
229327,36151,3342150,pv,1512104334,0.9515365805372757
308363,262710,4664549,pv,1511654056,0.8681255332467199
308363,72775,344833,fav,1511770017,1.759971262147167
308363,188980,2735466,fav,1512026830,1.8688952034641095
308363,33137,4145813,pv,1512226997,0.9792237146165367
257097,116915,2939262,pv,1511611348,0.8681255332467199
257097,287493,3004853,pv,1511612147,0.8681255332467199
257097,258615,1469622,pv,1511801645,0.8865176892309573
47685,1850,1792277,fav,1511838632,1.7884361226718024
47685,11446,3607361,pv,1511880320,0.9029773483282434
47685,72823,2520377,pv,1511885955,0.9041679123511075
200047,164691,2988043,pv,1511596148,0.8681255332467199
200047,293379,1521931,pv,1511599902,0.8681255332467199
200047,286418,982926,cart,1511617350,1.7362510664934399
200047,251995,2626154,pv,1511709328,0.8681255332467199
287130,85513,1080785,pv,1511699982,0.8681255332467199
287130,114911,4756105,pv,1511701496,0.8681255332467199
287130,82093,2355072,pv,1511967232,0.9215157745095464
338027,26798,5053508,pv,1511589495,0.8681255332467199
338027,152109,1299190,pv,1511589899,0.8681255332467199
338027,227200,1299190,pv,1511612402,0.8681255332467199
66770,165755,384755,pv,1511843998,0.8953407579754624
66770,103499,2355072,pv,1511845207,0.8955939044444413
66770,18489,2892802,pv,1512024205,0.9338742160902848
162659,137931,149192,pv,1511793074,0.8847427658496385
162659,137985,344833,pv,1512088279,0.947971111327571
162659,233690,344833,pv,1512088813,0.948089486139928
128375,254552,3879308,pv,1511624931,0.8681255332467199
128375,251040,4924053,pv,1511713469,0.8684266221931993
128375,162935,405755,pv,1512059072,0.9415190907932385
128375,134974,2459106,pv,1512186896,0.9700847201001035
297845,118426,4145813,pv,1511702758,0.8681255332467199
297845,215353,4145813,pv,1511768728,0.879720440012855
297845,93848,1879194,pv,1511777014,0.8814265468805952
297845,54731,3645362,pv,1511794031,0.8849407695836213
87102,226646,4145813,fav,1511589024,1.7362510664934399
87102,203736,4756105,pv,1511617248,0.8681255332467199
87102,48309,4756105,pv,1511693335,0.8681255332467199
87102,186275,4145813,pv,1511809070,0.888058171672269
87102,83522,3065645,cart,1511849714,1.7930764671192954
334484,60664,2465336,pv,1511600768,0.8681255332467199
334484,132614,411153,fav,1511663838,1.7362510664934399
334484,66645,3000315,pv,1511853380,0.8973070864651967
153284,198197,2465336,pv,1511592950,0.8681255332467199
153284,198197,2465336,pv,1511606276,0.8681255332467199
153284,243172,5003455,pv,1511765294,0.8790143396194098
89815,151797,2465336,fav,1511846540,1.7917461952329847
89815,154056,2520377,fav,1511940747,1.8316530626407204
89815,247303,965809,pv,1512042317,0.9378376405554812
4638,291096,5053508,pv,1511785118,0.8830983800378042
4638,140937,672001,pv,1511886788,0.9043440418979891
4638,13897,672001,pv,1511891512,0.905343533808715
90422,267578,982926,pv,1511620195,0.8681255332467199
90422,118463,903809,pv,1511620358,0.8681255332467199
90422,137532,307335,pv,1511744202,0.8746898083118392
284651,29772,2939262,pv,1511789727,0.8840506183898152
284651,145698,102272,pv,1511791109,0.8843363453217977
284651,193894,4606718,pv,1511827796,0.8919551987521064
294106,176936,4756105,pv,1511627438,0.8681255332467199
294106,277855,1299190,pv,1511627968,0.8681255332467199
294106,125298,4756105,pv,1511833840,0.8932166493496951
58224,188173,4148053,fav,1511840677,1.789291517094349
58224,243744,3848953,pv,1511847411,0.8960555731767371
58224,132302,2562909,pv,1511921875,0.9117940802680259
58224,227527,2210217,pv,1511947006,0.917167849595081
58224,246504,1216617,pv,1512132385,0.957798316276696
343576,218771,4145813,pv,1511662161,0.8681255332467199
343576,248061,4145813,pv,1511668239,0.8681255332467199
343576,108882,1320293,pv,1511677918,0.8681255332467199
256171,228073,1879194,pv,1511609489,0.8681255332467199
256171,290678,1029459,pv,1511609849,0.8681255332467199
256171,148734,4022701,pv,1511955707,0.9190357584859893
274121,240033,4217906,fav,1511673345,1.7362510664934399
274121,152080,1464116,cart,1511679896,1.7362510664934399
274121,883,3002561,pv,1511745931,0.8750435063754228
54768,217908,3398567,pv,1511616480,0.8681255332467199
54768,27242,1676308,pv,1511618408,0.8681255332467199
54768,173437,1231891,pv,1511660024,0.8681255332467199
7607,243973,4217906,pv,1511762340,0.8784073904803178
7607,21465,4217906,pv,1511764603,0.8788723244448804
7607,245020,4801426,fav,1511764872,1.7578552138598316
7607,230283,4217906,pv,1511850448,0.8966921191567764
38580,16370,970709,cart,1511587555,1.7362510664934399
38580,117925,982926,pv,1511804526,0.8871150996392462
38580,97925,4756105,pv,1511959780,0.9199114466351773
271307,178926,2465336,pv,1511717337,0.8692124218526036
271307,2466,2465336,pv,1511717445,0.8692343726849632
271307,104308,4801426,pv,1511756697,0.8772491056487843
32642,44443,3607361,pv,1511545492,0.8681255332467199
32642,185388,2355072,pv,1511921788,0.9117755318261647
32642,64029,4756105,pv,1511927580,0.913011213023712
32642,74638,4145813,pv,1511972857,0.9227286236119512
32642,238119,4756105,pv,1512215111,0.9765059608520219
32642,222556,982926,pv,1512226391,0.9790849688926646
73875,147395,3299155,fav,1511621758,1.7362510664934399
73875,25039,3299155,fav,1511621938,1.7362510664934399
73875,199974,4801426,pv,1511958393,0.9196131503186459
131200,281119,1973012,pv,1511841391,0.8947951347456079
131200,87537,1741711,pv,1511879529,0.9028103511985485
131200,282080,570735,pv,1511887887,0.9045764669873944
180905,264180,4889820,pv,1511854086,0.8974552282170022
180905,126118,462551,pv,1511899166,0.9069652930510832
180905,74823,4170419,pv,1512225761,0.9789407491306807
180905,65402,4170419,pv,1512277371,0.9908260239925502
224485,99921,2355072,pv,1511674247,0.8681255332467199
224485,6144,4756105,pv,1511781531,0.8823580008926447
224485,98486,4756105,pv,1511863951,0.8995277862650561
145444,248667,1034030,pv,1511579958,0.8681255332467199
145444,268923,1879194,pv,1512092159,0.9488315495214762
145444,183024,570735,pv,1512133726,0.9580986933405804
127655,31974,2355072,pv,1511539892,0.8681255332467199
127655,202867,2355072,pv,1511570594,0.8681255332467199
127655,6647,737184,pv,1511666560,0.8681255332467199
180306,238635,3607361,pv,1511856461,0.8979537599777511
180306,107837,3607361,pv,1512117350,0.9544369940095347
180306,197669,3607361,pv,1512204232,0.974025071239652
180306,203740,4170419,pv,1512204286,0.9740373700319447
180306,381,4756105,pv,1512209364,0.97519460622164
180306,10020,3607361,pv,1512289026,0.9935299663532071
202920,95053,3747017,pv,1511586729,0.8681255332467199
202920,180350,3634167,pv,1511586966,0.8681255332467199
202920,49747,1420205,pv,1512025199,0.9340912967187711
39852,72106,982926,pv,1512186644,0.970027559965974
39852,176909,982926,pv,1512187235,0.9701616194033281
39852,17896,2885642,pv,1512207607,0.9747940442897007
93251,57635,4756105,pv,1511882086,0.9033503004280006
93251,133704,4918438,pv,1512027988,0.9347006586076156
93251,277235,4801426,pv,1512047383,0.9389492338700453
18977,159068,982926,pv,1511689479,0.8681255332467199
18977,211944,3367924,pv,1511862550,0.8992331559607998
18977,62074,2520771,pv,1511862559,0.8992350483528181
15593,101441,2920476,pv,1511604770,0.8681255332467199
15593,69990,2520377,pv,1511604965,0.8681255332467199
15593,247517,4392650,fav,1511619600,1.7362510664934399
159601,126756,4145813,pv,1512142684,0.9601076568932914
159601,188565,4181361,pv,1512168688,0.9659633316018961
159601,92503,3607361,pv,1512291094,0.994010509448749
270517,262071,1320293,pv,1511749650,0.8758047795039478
270517,167010,3607361,pv,1512256926,0.9861005794846
270517,235742,238434,pv,1512271083,0.9893702748826594
136033,75439,2735466,pv,1511691057,0.8681255332467199
136033,138303,982926,pv,1511694330,0.8681255332467199
136033,236659,2572604,pv,1511753637,0.8766216474073821
136033,251489,4756105,pv,1512120993,0.9552503623271007
297957,3368,3252144,pv,1511844872,0.8955237533006891
297957,178358,3354571,pv,1512007716,0.9302805181382533
297957,41506,1026507,pv,1512031665,0.9355046450427101
134774,60328,4170419,pv,1511709110,0.8681255332467199
134774,252745,2462567,pv,1511758859,0.8776926981884992
134774,153702,2891509,pv,1511761658,0.8782673216321683
72090,262310,2465336,pv,1511591298,0.8681255332467199
72090,138606,3361496,pv,1511679515,0.8681255332467199
72090,229782,4533189,pv,1511679946,0.8681255332467199
227166,234831,4217906,pv,1511651185,0.8681255332467199
227166,193742,4098232,pv,1511738084,0.8734394088906183
227166,217858,643645,pv,1511779356,0.8819093696773983
109849,10947,3607361,pv,1511792309,0.8845845188652183
109849,243638,514392,fav,1511799309,1.7720671731422784
109849,235720,720513,pv,1511830218,0.8924604832711637
251785,261733,1216617,pv,1511607395,0.8681255332467199
251785,199024,4869428,pv,1511700689,0.8681255332467199
251785,256031,411153,fav,1511787670,1.7672510138578583
113847,218337,2465336,pv,1511795289,0.885201117766602
113847,59944,2465336,pv,1511797077,0.8855712833921432
113847,225528,4181361,pv,1511869060,0.9006030271037191
270154,53626,3607361,pv,1511591282,0.8681255332467199
270154,3489,3607361,pv,1511606198,0.8681255332467199
270154,173316,2355072,pv,1511712295,0.8681882599594648
270154,24349,1575622,pv,1511715619,0.8688633155537742
160173,93013,2520377,pv,1511736380,0.8730914630210739
160173,100509,2520377,pv,1511790288,0.8841665933703461
160173,95435,2520377,pv,1511849860,0.8965688408521351
299369,70247,2131531,pv,1511765888,0.8791364375758665
299369,156839,2355072,pv,1511833339,0.8931120172532445
299369,180285,4801426,pv,1512001914,0.9290192921332158
20163,32703,2926020,pv,1511605178,0.8681255332467199
20163,56268,982926,pv,1511703008,0.8681255332467199
20163,138243,5063923,cart,1511883226,1.8071822654846563
316983,52450,2355072,pv,1511636642,0.8681255332467199
316983,246040,2465336,pv,1512012318,0.9312821083178159
316983,84285,4789432,pv,1512062009,0.9421659027527887
316983,21855,1464116,pv,1512062443,0.9422615197231
338356,92063,4801426,pv,1511856630,0.8979892450005483
338356,79800,5140516,pv,1511973098,0.9227806231040805
338356,54875,344833,pv,1512036386,0.9365379190612091
340631,131973,4756105,pv,1511872906,0.9014133046556715
340631,27179,4801426,pv,1511929899,0.9135064242052383
340631,12630,4801426,pv,1511931315,0.9138089361923042
318584,253473,4892920,pv,1511706649,0.8681255332467199
318584,272828,2304296,pv,1512137444,0.9589319988595933
318584,79296,2262787,pv,1512224438,0.9786379567748651
70281,122479,1216617,pv,1511621241,0.8681255332467199
70281,170670,4069500,pv,1511967153,0.921498752074582
70281,177194,2578647,pv,1512051017,0.9397474259129861
70281,273141,3738615,pv,1512067459,0.9433673272088533
78367,178240,3607361,pv,1511615216,0.8681255332467199
78367,124743,4173315,pv,1511938542,0.9153544620940697
78367,205368,154040,pv,1512019810,0.9329149922660267
127816,107982,1320293,pv,1511747974,0.8754616231389919
127816,271162,1433774,pv,1512203688,0.9739011809570158
127816,185286,247810,pv,1512294853,0.9948845870851354
210512,46582,2858794,pv,1511700231,0.8681255332467199
210512,71391,3002561,pv,1511705383,0.8681255332467199
210512,252979,2520377,pv,1511705749,0.8681255332467199
142040,127940,2355072,pv,1511758258,0.8775693643433629
142040,240818,2355072,pv,1511765855,0.8791296539111518
142040,86202,982926,pv,1511923788,0.9122020281702242
111741,277946,154040,pv,1511684364,0.8681255332467199
111741,107906,3208959,fav,1511975297,1.8465104537500086
111741,242777,2465336,pv,1512145353,0.9607070336015092
295193,114161,268040,pv,1511763438,0.8786329441529502
295193,187970,3607361,pv,1511850534,0.8967101510779589
295193,135001,719442,pv,1511944277,0.916582777169652
172693,90867,4756105,pv,1511585465,0.8681255332467199
172693,74178,2355072,pv,1511751349,0.8761527823446671
172693,102143,4756105,pv,1511751553,0.8761945765622828
172693,242622,2355072,pv,1511762161,0.8783706253801978
172693,100593,2355072,pv,1511879643,0.9028344171479468
172693,177883,2355072,pv,1511920200,0.9114370357545322
289814,48561,570735,pv,1511701877,0.8681255332467199
289814,146216,4756105,pv,1511799145,0.8859996098445464
289814,190353,2520377,pv,1511877152,0.9023087011546473
304769,131289,3607361,pv,1511702443,0.8681255332467199
304769,150474,3607361,pv,1511780580,0.882161812689983
304769,185206,2355072,pv,1511957895,0.9195060711329927
304769,242185,3607361,pv,1511962044,0.9203985635773326
304769,70111,982926,pv,1511963632,0.9207403878459166
242320,192834,381850,cart,1511760153,1.7559166088838838
242320,81819,2640118,pv,1511761973,0.8783320134122642
242320,259198,4170419,pv,1511942674,0.916239282774771
242320,192834,381850,pv,1511963833,0.9207836630661353
242320,70616,3776866,pv,1511964201,0.9208628985909708
128358,292527,2465336,pv,1511703854,0.8681255332467199
128358,237858,3607361,pv,1511705649,0.8681255332467199
128358,154258,3607361,pv,1512115722,0.9540737363040921
262540,257400,2520377,pv,1511784252,0.8829195753752669
262540,238828,2520377,pv,1511788282,0.8837519650050355
262540,289250,982926,pv,1511965689,0.9211833552436486
42387,200231,1405724,pv,1511837253,0.8939297687216208
42387,126576,2459106,pv,1511957513,0.9194239425371545
42387,146476,3702593,pv,1511992546,0.9269865051512506
165522,11872,982926,pv,1511703159,0.8681255332467199
165522,191068,1320293,pv,1511703338,0.8681255332467199
165522,251431,4801426,pv,1511707815,0.8681255332467199
225673,52929,2939262,pv,1511586596,0.8681255332467199
225673,73372,4145813,pv,1511599992,0.8681255332467199
225673,124387,5071267,pv,1511618192,0.8681255332467199
225673,79933,2342116,pv,1512203716,0.9739075572780562
241102,38147,2355072,pv,1511750732,0.8760263874563962
241102,222045,2479420,pv,1511780459,0.8821368539124417
241102,285263,3002561,pv,1511781939,0.8824421833380156
241102,243477,4145813,pv,1511869997,0.9008003676835795
241102,60836,3299155,pv,1512041159,0.9375837343867878
241102,251516,2479420,pv,1512134755,0.958329247892378
241102,157087,2735466,pv,1512216233,0.9767621852940642
59045,225572,1343555,pv,1511614600,0.8681255332467199
59045,40836,24104,pv,1511774816,0.8809736513389015
59045,257178,24104,pv,1511775036,0.8810189716205848
59452,137423,2923390,pv,1511765205,0.8789960469419349
59452,71608,982926,pv,1511780560,0.8821576872234933
59452,59822,2812445,fav,1512039963,1.8746431367973173
57455,169786,4801426,pv,1511682521,0.8681255332467199
57455,22532,2520771,pv,1512192295,0.9713101627303905
57455,258044,2355072,pv,1512193622,0.9716115966115871
237048,193192,4801426,pv,1511717416,0.8692284784255376
237048,104950,1029459,pv,1511977582,0.9237486503814132
237048,138255,2465336,cart,1512060228,1.883547244533207
188086,125287,4962280,cart,1511605523,1.7362510664934399
188086,151606,1879194,buy,1511704622,2.60437659974016
188086,91909,344833,pv,1511920814,0.9115679003144309
197415,266478,3736316,pv,1511963594,0.9207322066896046
197415,248749,866301,pv,1512054764,0.9405711484254052
197415,244766,2355072,pv,1512056026,0.9408487429636904
197415,259292,1320293,pv,1512056422,0.940935865584564
11519,85626,2877672,pv,1511572521,0.8681255332467199
11519,102466,3065645,buy,1511576834,2.60437659974016
11519,166284,154040,pv,1511713425,0.868417687505012
16730,268914,3002561,pv,1511696308,0.8681255332467199
16730,36780,4672807,pv,1511771205,0.8802301137961378
16730,219094,846990,pv,1511819895,0.8903088576497616
16730,187799,3435808,cart,1511864840,1.7994295860567397
154488,60766,5053508,pv,1511701906,0.8681255332467199
154488,61882,4756105,pv,1511741900,0.8742191146651555
154488,198099,1080785,pv,1512026500,0.9343754996231333
318040,251111,4022701,pv,1511576964,0.8681255332467199
318040,53795,4728774,pv,1511764417,0.8788341014142397
318040,230931,4736474,pv,1511792066,0.884534258099646
55537,239729,4993094,pv,1511781871,0.8824281523727294
55537,87818,3645362,pv,1511836154,0.8937000792326724
55537,282873,149192,pv,1511936580,0.9149346214120586
186117,254196,2321441,pv,1511711170,0.8681255332467199
